Id,Weekly_Sales
18_52_2013-03-08,5587.761195846743
18_52_2013-03-15,5890.668506649246
18_52_2013-03-22,4826.644812875339
18_52_2013-03-29,4742.350675217846
18_52_2013-04-05,4166.390230325232
18_52_2013-04-12,5707.273260692608
18_52_2013-04-19,7285.962199137243
18_52_2013-04-26,6776.070266085205
18_52_2013-05-03,4159.682354764825
18_52_2013-05-10,6228.68679803552
18_52_2013-05-17,7863.346226858759
18_52_2013-05-24,7316.477768736579
18_52_2013-05-31,6896.512402067181
18_52_2013-06-07,5815.376741327842
18_52_2013-06-14,6677.510999218519
18_52_2013-06-21,6845.976807938792
18_52_2013-06-28,6722.923583948879
18_52_2013-07-05,3520.3083420456387
18_52_2013-07-12,4827.256202755047
18_52_2013-07-19,5786.584252177438
18_52_2013-07-26,6176.195728274086
18_54_2012-11-02,3680.0514319427552
18_54_2012-11-09,7563.056223340706
18_54_2012-11-16,5451.5203655575815
18_54_2012-11-23,6819.400279813871
18_54_2012-11-30,18753.273904743928
18_54_2012-12-07,5257.275750504949
18_54_2012-12-14,6040.16717959383
18_54_2012-12-21,10882.985899737587
18_54_2012-12-28,4586.8447320925015
18_54_2013-01-04,2809.400599311466
18_54_2013-01-11,3157.4688486828954
18_54_2013-01-18,3256.7610912385935
18_54_2013-02-01,3921.88033312538
18_54_2013-02-08,3944.6930895862156
18_54_2013-02-15,5256.089941917653
18_54_2013-02-22,3378.1106078676976
18_54_2013-03-01,3795.404854391532
18_54_2013-04-05,4252.490040487374
18_54_2013-04-12,5246.6033076718595
18_54_2013-04-26,5603.413421122449
18_54_2013-05-03,4260.8158409171665
18_54_2013-05-10,5327.294665403825
18_54_2013-05-17,6440.830473414772
18_54_2013-05-31,9684.779517377618
18_54_2013-06-07,4643.907636933999
18_54_2013-06-14,5536.282855406291
18_54_2013-06-21,5602.414319516021
18_54_2013-06-28,6659.940703882195
18_54_2013-07-05,3691.6256610463624
18_54_2013-07-19,5314.781661311733
18_55_2012-11-02,4289.727734327133
18_55_2012-11-09,7350.3890006261
18_55_2012-11-16,6966.105713632597
18_55_2012-11-23,17207.2807165371
18_55_2012-11-30,20134.45856420642
18_55_2012-12-07,8796.332302544537
18_55_2012-12-14,12279.393888150971
18_55_2012-12-21,25542.997917645942
18_55_2012-12-28,8815.22575635469
18_55_2013-01-04,3155.204014585061
18_55_2013-01-11,2734.5077998086977
18_55_2013-01-18,2636.111839121188
18_55_2013-01-25,2540.2174873740078
18_55_2013-02-01,4530.129298118282
18_55_2013-02-08,4360.265419536095
18_55_2013-02-15,5787.6410767063235
18_55_2013-02-22,3862.003069709505
18_55_2013-03-01,4619.01141485002
18_55_2013-03-08,5062.768603548845
18_55_2013-03-15,5159.161770798708
18_55_2013-03-22,4973.0270392801485
18_55_2013-03-29,3844.943547268561
18_55_2013-04-05,5448.525327198149
18_55_2013-04-12,5171.165480746895
18_55_2013-04-19,5211.079686462158
18_55_2013-04-26,5627.448485325709
18_55_2013-05-03,5598.985974489215
18_55_2013-05-10,5187.660011583932
18_55_2013-05-17,5492.101394089112
18_55_2013-05-24,5408.918927853644
18_55_2013-05-31,7680.033156347519
18_55_2013-06-07,4815.602117972421
18_55_2013-06-14,5592.294176671893
18_55_2013-06-21,5264.4581183261935
18_55_2013-06-28,6447.768068203428
18_55_2013-07-05,4408.033911676006
18_55_2013-07-12,4507.394145322196
18_55_2013-07-19,4569.763866509528
18_55_2013-07-26,4193.580592153874
18_56_2012-11-02,1199.6630788968732
18_56_2012-11-09,5587.491092290307
18_56_2012-11-16,6525.49688200957
18_56_2012-11-23,7921.063082203854
18_56_2012-11-30,8447.335878404141
18_56_2012-12-07,5499.365101325881
18_56_2012-12-14,5894.307630002024
18_56_2012-12-21,5066.837928358334
18_56_2012-12-28,4794.761522124676
18_56_2013-01-04,2585.977082500613
18_56_2013-01-11,2462.331153997963
18_56_2013-01-18,2236.605364092695
18_56_2013-01-25,2215.5853227869025
18_56_2013-02-01,4063.781054408692
18_56_2013-02-08,2778.548439451956
18_56_2013-02-15,5256.638019450066
18_56_2013-02-22,3783.959023374525
18_56_2013-03-01,4320.756480804241
18_56_2013-03-08,4915.038646199828
18_56_2013-03-15,5709.687201910101
18_56_2013-03-22,4741.038659811393
18_56_2013-03-29,3561.4641404364556
18_56_2013-04-05,4974.881077360771
18_56_2013-04-12,4907.749769254897
18_56_2013-04-19,5052.108963741956
18_56_2013-04-26,5588.80754012871
18_56_2013-05-03,6103.6108837701595
18_56_2013-05-10,5333.76773802018
18_56_2013-05-17,5683.932790613372
18_56_2013-05-24,5965.378983535242
18_56_2013-05-31,7507.426253780655
18_56_2013-06-07,4699.487713188463
18_56_2013-06-14,4949.428117744391
18_56_2013-06-21,4644.13996684432
18_56_2013-06-28,5883.905652443716
18_56_2013-07-05,4411.170514513308
18_56_2013-07-12,4507.394145322196
18_56_2013-07-19,4454.8871020260085
18_56_2013-07-26,4356.217270447141
18_58_2012-11-02,6560.051802547663
18_58_2012-11-09,4216.626329851698
18_58_2012-11-23,5529.186166156693
18_58_2012-11-30,7171.4479307840675
18_58_2012-12-07,4837.118478297498
18_58_2012-12-14,5139.524136424185
18_58_2012-12-21,6878.23180330859
18_58_2012-12-28,5153.737483766496
18_58_2013-01-04,2361.7097974761473
18_58_2013-01-11,2821.4705015746176
18_58_2013-01-18,2328.3681750922538
18_58_2013-01-25,2190.767429812727
18_58_2013-02-01,3391.138484804701
18_58_2013-02-08,3512.875449296691
18_58_2013-02-15,6146.960156255652
18_58_2013-02-22,6026.855665827219
18_58_2013-03-01,3259.8024464823684
18_58_2013-03-08,4827.692926308189
18_58_2013-03-15,5349.469095838191
18_58_2013-03-22,4779.5825286326135
18_58_2013-03-29,3573.0327832340145
18_58_2013-04-05,2822.093484446943
18_58_2013-04-12,4867.189885338381
18_58_2013-04-19,4887.525463488642
18_58_2013-04-26,4416.432821883846
18_58_2013-05-03,3216.9183659625214
18_58_2013-05-10,4908.88418493698
18_58_2013-05-17,4950.571626601328
18_58_2013-05-24,4438.662635353538
18_58_2013-05-31,5105.295352954295
18_58_2013-06-07,4762.3863706553
18_58_2013-06-14,4731.0006330696915
18_58_2013-06-21,4362.693531424322
18_58_2013-06-28,5426.726155749505
18_58_2013-07-05,3234.769359074958
18_58_2013-07-12,4559.853332742033
18_58_2013-07-19,4381.511560959664
18_58_2013-07-26,3816.3257620278982
18_59_2012-11-02,831.0473264007877
18_59_2012-11-09,3688.2679472349882
18_59_2012-11-16,4357.78279931354
18_59_2012-11-23,7039.571200067411
18_59_2012-11-30,6268.926750984436
18_59_2012-12-07,4928.966554266032
18_59_2012-12-14,6303.930003690077
18_59_2012-12-21,7975.121364659233
18_59_2012-12-28,5773.254339954249
18_59_2013-01-04,2741.3687915258156
18_59_2013-01-11,3280.740585018597
18_59_2013-01-18,2223.0029456094558
18_59_2013-01-25,2283.2595626515813
18_59_2013-02-01,3455.884205139884
18_59_2013-02-08,3466.6668410731363
18_59_2013-02-15,6730.31856834369
18_59_2013-02-22,6270.490466445681
18_59_2013-03-01,2609.5460454993354
18_59_2013-03-08,4872.5907108170695
18_59_2013-03-15,4926.141431727359
18_59_2013-03-22,4237.326979373044
18_59_2013-03-29,4173.8435544173635
18_59_2013-04-05,2593.188528311398
18_59_2013-04-12,4875.422380492323
18_59_2013-04-19,4960.917035854332
18_59_2013-04-26,4182.558041439221
18_59_2013-05-03,2466.371102187936
18_59_2013-05-10,5226.958942497767
18_59_2013-05-17,4924.833681308232
18_59_2013-05-24,4819.0177092908625
18_59_2013-05-31,5571.818448667823
18_59_2013-06-07,4777.536464440408
18_59_2013-06-14,4699.075061299371
18_59_2013-06-21,4450.231200017656
18_59_2013-06-28,5210.448726004792
18_59_2013-07-05,2093.8164158234786
18_59_2013-07-12,4600.670095818366
18_59_2013-07-19,4466.532727629144
18_59_2013-07-26,3990.2892793944497
18_60_2012-11-02,550.4964950320099
18_60_2012-11-09,4681.068894421157
18_60_2012-11-16,4347.879704758123
18_60_2012-11-23,5548.784276831582
18_60_2012-11-30,6375.00052628479
18_60_2012-12-07,2441.8740743415756
18_60_2012-12-14,4262.332056350088
18_60_2012-12-21,5651.755159336081
18_60_2012-12-28,5552.401335821672
18_60_2013-01-04,3473.0459885170694
18_60_2013-01-11,3127.5918391817736
18_60_2013-01-18,3372.4883546164297
18_60_2013-01-25,2461.5492586539067
18_60_2013-02-01,2745.6320020572584
18_60_2013-02-08,2990.452440367858
18_60_2013-02-15,6377.487960045179
18_60_2013-02-22,5453.308256889281
18_60_2013-03-01,2676.0086498249807
18_60_2013-03-08,5003.729118473656
18_60_2013-03-15,5069.705977651255
18_60_2013-03-22,4534.17111812054
18_60_2013-03-29,7882.63136195737
18_60_2013-04-05,2585.118948786045
18_60_2013-04-12,5205.247947178885
18_60_2013-04-19,4929.002830574376
18_60_2013-04-26,4336.978702367992
18_60_2013-05-03,2472.7793159306207
18_60_2013-05-10,5245.60020115229
18_60_2013-05-17,4917.320766569176
18_60_2013-05-24,4402.066116075291
18_60_2013-05-31,4548.294729646321
18_60_2013-06-07,5107.521558499083
18_60_2013-06-14,5093.190518472305
18_60_2013-06-21,4306.221273671895
18_60_2013-06-28,4270.5327349038
18_60_2013-07-05,2092.838063164491
18_60_2013-07-12,4987.288492475149
18_60_2013-07-19,4559.448973318742
18_60_2013-07-26,3955.2574281879574
18_67_2012-11-02,6892.472703354196
18_67_2012-11-09,12967.535141011755
18_67_2012-11-16,18087.210441757972
18_67_2012-11-23,12908.343345343645
18_67_2012-11-30,18681.189855995497
18_67_2012-12-07,13569.829221441158
18_67_2012-12-14,17195.671142941745
18_67_2012-12-21,22365.46405952236
18_67_2012-12-28,12257.569192963745
18_67_2013-01-04,6767.048068014705
18_67_2013-01-11,10431.705235773312
18_67_2013-01-18,9298.32076474159
18_67_2013-01-25,12093.683147302916
18_67_2013-02-01,12999.590274090768
18_67_2013-02-08,16447.199022278834
18_67_2013-02-15,16000.73076882588
18_67_2013-02-22,13330.272679038802
18_67_2013-03-01,10953.117579874252
18_67_2013-03-08,14503.504731611913
18_67_2013-03-15,12844.401864119629
18_67_2013-03-22,13486.038814228477
18_67_2013-03-29,11061.501093897226
18_67_2013-04-05,8907.20321180648
18_67_2013-04-12,10011.61974295434
18_67_2013-04-19,9670.860790227238
18_67_2013-04-26,10025.80642460176
18_67_2013-05-03,10627.804638427759
18_67_2013-05-10,9037.988226510799
18_67_2013-05-17,7881.024343111333
18_67_2013-05-24,10290.539451225228
18_67_2013-05-31,7102.223382562092
18_67_2013-06-07,11552.496988929754
18_67_2013-06-14,7865.054881872485
18_67_2013-06-21,11690.193431755722
18_67_2013-06-28,8439.518921063293
18_67_2013-07-05,7066.800187192483
18_67_2013-07-12,11697.34762857225
18_67_2013-07-19,7898.539409873162
18_67_2013-07-26,12159.308985611546
18_71_2012-11-02,14919.245702447357
18_71_2012-11-09,19071.287390132293
18_71_2012-11-16,20447.372378573466
18_71_2012-11-23,70600.83109830218
18_71_2012-11-30,13775.18756239783
18_71_2012-12-07,13480.024780986605
18_71_2012-12-14,21679.92098323774
18_71_2012-12-21,29676.487133653998
18_71_2012-12-28,15581.943458661328
18_71_2013-01-04,15428.542057474198
18_71_2013-01-11,13990.352417167018
18_71_2013-01-18,13855.162384836995
18_71_2013-01-25,12672.766239243558
18_71_2013-02-01,10211.80807049114
18_71_2013-02-08,18327.67193811878
18_71_2013-02-15,15387.739481089122
18_71_2013-02-22,15094.507889313289
18_71_2013-03-01,15815.839543522357
18_71_2013-03-08,17044.18761453314
18_71_2013-03-15,16270.824018687921
18_71_2013-03-22,16302.392839153652
18_71_2013-03-29,13463.711378808237
18_71_2013-04-05,16076.209946365318
18_71_2013-04-12,14335.600319472916
18_71_2013-04-19,14362.20158134051
18_71_2013-04-26,15471.560268840443
18_71_2013-05-03,17551.209283697655
18_71_2013-05-10,12781.877595975966
18_71_2013-05-17,13677.160101020163
18_71_2013-05-24,14304.274081834294
18_71_2013-05-31,13231.606659722747
18_71_2013-06-07,13116.303692003836
18_71_2013-06-14,13385.949139597831
18_71_2013-06-21,16608.041328868567
18_71_2013-06-28,11794.343987321037
18_71_2013-07-05,17701.461887563484
18_71_2013-07-12,14080.226805918397
18_71_2013-07-19,14536.023454823258
18_71_2013-07-26,15690.352418183662
18_72_2012-11-02,32938.45823782798
18_72_2012-11-09,25421.891061671755
18_72_2012-11-16,23497.58310744359
18_72_2012-11-23,270885.95222180185
18_72_2012-11-30,13100.63550895746
18_72_2012-12-07,13900.866548983762
18_72_2012-12-14,27807.27726460082
18_72_2012-12-21,115047.34943526199
18_72_2012-12-28,31700.101692228836
18_72_2013-01-04,15334.650518404847
18_72_2013-01-11,18001.376471601285
18_72_2013-01-18,16064.010296408649
18_72_2013-01-25,14869.542999897547
18_72_2013-02-01,78770.40465440974
18_72_2013-02-08,59484.3993819724
18_72_2013-02-15,17082.7168473443
18_72_2013-02-22,22503.72924920473
18_72_2013-03-01,61136.599453444556
18_72_2013-03-08,22081.62812687344
18_72_2013-03-15,17288.993098453728
18_72_2013-03-22,17378.17525368939
18_72_2013-03-29,17215.17571614171
18_72_2013-04-05,37652.6846985771
18_72_2013-04-12,20742.0179606889
18_72_2013-04-19,16414.069134381956
18_72_2013-04-26,17631.27702870548
18_72_2013-05-03,31460.733300462543
18_72_2013-05-10,16114.849400022666
18_72_2013-05-17,14223.782872053132
18_72_2013-05-24,17027.60302991092
18_72_2013-05-31,24406.009592156934
18_72_2013-06-07,15212.91318671194
18_72_2013-06-14,15235.327353841627
18_72_2013-06-21,25286.53593178354
18_72_2013-06-28,16954.31557836158
18_72_2013-07-05,36481.43618516918
18_72_2013-07-12,16539.046182761555
18_72_2013-07-19,20485.649030747474
18_72_2013-07-26,16502.59904170552
18_74_2012-11-02,23009.25796688621
18_74_2012-11-09,15321.289406614662
18_74_2012-11-16,14997.369658496747
18_74_2012-11-23,55101.39984469334
18_74_2012-11-30,24615.374171665157
18_74_2012-12-07,15554.225886410419
18_74_2012-12-14,16139.211420545687
18_74_2012-12-21,23174.463426576374
18_74_2012-12-28,19460.642510683698
18_74_2013-01-04,20048.995551401433
18_74_2013-01-11,14861.916544343454
18_74_2013-01-18,15118.63025805342
18_74_2013-01-25,13468.374555847733
18_74_2013-02-01,23468.94905711207
18_74_2013-02-08,16566.14209126819
18_74_2013-02-15,14041.446082394155
18_74_2013-02-22,14902.692627863486
18_74_2013-03-01,21595.007004055915
18_74_2013-03-08,13912.870317872286
18_74_2013-03-15,15969.290762858707
18_74_2013-03-22,16467.815699958694
18_74_2013-03-29,12023.664075866296
18_74_2013-04-05,21842.368871230283
18_74_2013-04-12,13887.192627604234
18_74_2013-04-19,15948.484194032439
18_74_2013-04-26,16834.788818496974
18_74_2013-05-03,20843.142911262654
18_74_2013-05-10,13379.739850200254
18_74_2013-05-17,14524.734883589144
18_74_2013-05-24,17010.933700996982
18_74_2013-05-31,14592.604617076779
18_74_2013-06-07,13962.682249549447
18_74_2013-06-14,13461.4598339675
18_74_2013-06-21,17684.629266370284
18_74_2013-06-28,12861.02486429236
18_74_2013-07-05,22506.71252175789
18_74_2013-07-12,14433.296682601787
18_74_2013-07-19,13448.355191260513
18_74_2013-07-26,13684.137716233461
18_79_2012-11-02,15200.302643171606
18_79_2012-11-09,13049.757302136759
18_79_2012-11-16,14787.840631144703
18_79_2012-11-23,15470.6080510037
18_79_2012-11-30,16562.359099672725
18_79_2012-12-07,15287.732620028022
18_79_2012-12-14,15745.800793595417
18_79_2012-12-21,15137.66005856875
18_79_2012-12-28,15655.140532402698
18_79_2013-01-04,13854.260948509285
18_79_2013-01-11,14302.587372665323
18_79_2013-01-18,12369.16991149238
18_79_2013-01-25,12737.01821305765
18_79_2013-02-01,20131.837631819286
18_79_2013-02-08,15038.308032082185
18_79_2013-02-15,13743.160714085601
18_79_2013-02-22,13560.244490458876
18_79_2013-03-01,13966.438213518144
18_79_2013-03-08,12590.535444357403
18_79_2013-03-15,13562.643771918853
18_79_2013-03-22,11873.057833036291
18_79_2013-03-29,12630.538271558107
18_79_2013-04-05,12316.928454429211
18_79_2013-04-12,12529.204948324415
18_79_2013-04-19,11309.666837409099
18_79_2013-04-26,12267.341850504294
18_79_2013-05-03,10700.757944706233
18_79_2013-05-10,11086.951175251783
18_79_2013-05-17,11047.647238411506
18_79_2013-05-24,10836.011277631567
18_79_2013-05-31,16592.36190929607
18_79_2013-06-07,12207.8306144979
18_79_2013-06-14,10956.065252784238
18_79_2013-06-21,10805.6593288732
18_79_2013-06-28,14314.484778256976
18_79_2013-07-05,14541.277522576527
18_79_2013-07-12,11437.351574699393
18_79_2013-07-19,11683.77150578694
18_79_2013-07-26,11153.042569836423
18_80_2012-11-02,9018.791200737136
18_80_2012-11-09,12180.81529625713
18_80_2012-11-16,12451.722282585777
18_80_2012-11-23,8178.371068855568
18_80_2012-11-30,16376.459471883218
18_80_2012-12-07,13669.473950652999
18_80_2012-12-14,14423.14283633288
18_80_2012-12-21,14687.518193289457
18_80_2012-12-28,4526.927459850364
18_80_2013-01-04,11529.430993677131
18_80_2013-01-11,10433.277847955846
18_80_2013-01-18,11836.233770536941
18_80_2013-01-25,10506.298571298856
18_80_2013-02-01,7491.595250932139
18_80_2013-02-08,8761.038809312988
18_80_2013-02-15,11313.675085155064
18_80_2013-02-22,10870.4533010997
18_80_2013-03-01,9022.416924601033
18_80_2013-03-08,10245.133596116631
18_80_2013-03-15,10716.787684710722
18_80_2013-03-22,10600.881731627109
18_80_2013-03-29,16150.443467597614
18_80_2013-04-05,9027.544089985659
18_80_2013-04-12,10193.624151726492
18_80_2013-04-19,10306.549130030047
18_80_2013-04-26,9801.97632833781
18_80_2013-05-03,8553.190595729333
18_80_2013-05-10,9329.624664732342
18_80_2013-05-17,10146.856297074224
18_80_2013-05-24,9787.273351376738
18_80_2013-05-31,18098.36264484681
18_80_2013-06-07,12090.350021270022
18_80_2013-06-14,10289.138528189262
18_80_2013-06-21,9502.028655368207
18_80_2013-06-28,15264.05369720983
18_80_2013-07-05,9250.718415283762
18_80_2013-07-12,11183.624323049013
18_80_2013-07-19,11448.024237976173
18_80_2013-07-26,9602.513995100306
18_81_2012-11-02,12097.064684523824
18_81_2012-11-09,11934.182263086013
18_81_2012-11-16,12327.63388636555
18_81_2012-11-23,9621.663081669123
18_81_2012-11-30,16409.775692504754
18_81_2012-12-07,14141.792372403364
18_81_2012-12-14,14869.656781100031
18_81_2012-12-21,13433.303680260127
18_81_2012-12-28,8903.888640637788
18_81_2013-01-04,15109.790599423666
18_81_2013-01-11,11102.638520939341
18_81_2013-01-18,12332.95362334065
18_81_2013-01-25,10385.863720905187
18_81_2013-02-01,8770.432775406762
18_81_2013-02-08,13650.147492580867
18_81_2013-02-15,10333.734982653681
18_81_2013-02-22,10668.235534292433
18_81_2013-03-01,9800.328308582688
18_81_2013-03-08,10773.386526327484
18_81_2013-03-15,10339.147376185678
18_81_2013-03-22,10594.537910273479
18_81_2013-03-29,11892.19343614458
18_81_2013-04-05,9753.399141893024
18_81_2013-04-12,11598.136893199218
18_81_2013-04-19,10295.19107768792
18_81_2013-04-26,9378.923414660525
18_81_2013-05-03,12346.56659028785
18_81_2013-05-10,9779.67228669546
18_81_2013-05-17,10535.290360982182
18_81_2013-05-24,9465.876616419406
18_81_2013-05-31,13793.3484613981
18_81_2013-06-07,11037.128307519166
18_81_2013-06-14,10474.463038488298
18_81_2013-06-21,9166.554934432474
18_81_2013-06-28,15860.134880656178
18_81_2013-07-05,10744.188954818066
18_81_2013-07-12,11298.416019927872
18_81_2013-07-19,11227.4615012534
18_81_2013-07-26,9786.501237825525
18_82_2012-11-02,16627.665458480562
18_82_2012-11-09,12621.45434039151
18_82_2012-11-16,11703.091363219095
18_82_2012-11-23,14267.519227951849
18_82_2012-11-30,15898.394188706427
18_82_2012-12-07,17301.03232327311
18_82_2012-12-14,16946.304384294388
18_82_2012-12-21,14230.907195765107
18_82_2012-12-28,10733.223398244902
18_82_2013-01-04,12155.377294508775
18_82_2013-01-11,10207.80706128851
18_82_2013-01-18,11732.418277236478
18_82_2013-01-25,10380.676966546156
18_82_2013-02-01,9208.978098325359
18_82_2013-02-08,11631.918541927495
18_82_2013-02-15,10378.341246939872
18_82_2013-02-22,8367.433961940002
18_82_2013-03-01,9064.978274631649
18_82_2013-03-08,9784.353348145452
18_82_2013-03-15,9687.890749212072
